x,y,gaussian_sigma,transmissivity,resistance,depth,sto_baseline,sto_unsat,sto_por,river_stage,river_stage_ghg,river_stage_zeros,river_stage_ghg_zeros,river_stage_depth,river_stage_maxdepth,river_conductance_ghg,river_conductance,river_conductance_zeros,drain_binary,drain_level,drain_level_maxdepth,drain_level_depth,drain_conductivity,drain_conductivity_zeros,river_density,river_density_ghg
208037.5,457462.5,500,898.83386,29403.393,1.6895959,0.14178011,0.1449244,0.35622662,0.45866218,-0.44063893,0.07149559,-0.057605732,1.5196885,63.551003,17.010223,16.545715,2.579122,0.00437524365651413,1.2182393,74.87817,1.6847312,8.93,0.039070927,0.15587725,0.13073228
208037.5,458512.5,500,541.89905,10596.432,1.7197042,0.12947603,0.162792,0.36164528,0.37265825,-0.5071085,0.06972233,-0.083884455,1.5107901,61.20173,17.709866,16.635138,3.1123438,0.00680440188926645,0.32942656,74.692406,1.7117491,8.93,0.06076331,0.18709385,0.16541716
208037.5,459562.5,500,379.2448,1535.9891,1.7812569,0.12674731,0.17962603,0.36972564,0.44517463,-0.40187082,0.070898585,-0.053686127,1.6163514,63.296104,21.864487,19.907444,3.1704628,0.072168515098523,0.5289898,69.812836,1.6977696,8.93,0.64446485,0.15925519,0.1335905
209062.5,439762.5,500,789.71716,75483.94,1.2304075,0.13287063,0.1478095,0.34228784,0.2529012,-0.49150705,0.035384543,-0.057727203,1.1150398,64.715416,16.91731,15.8453045,2.2169878,0.000848678444928246,0.09533488,75.13812,1.2294962,8.930001,0.007578699,0.1399145,0.11744939
209062.5,440787.5,500,904.87695,71906.65,1.2231793,0.12633839,0.15190795,0.3422294,0.2201843,-0.5167671,0.029400153,-0.058935866,1.1171645,65.18992,20.900349,19.027027,2.5405877,0.00455520520980051,-0.15303838,74.85861,1.2176425,8.930001,0.040677983,0.13352521,0.11404725
209062.5,441837.5,500,1202.3662,63091.383,1.6868633,0.15067853,0.14520337,0.3370697,0.6147025,-0.48150223,0.05678212,-0.027096363,1.619072,68.312004,16.215654,12.977734,1.1987964,0.00124686394614987,0.26424772,75.10843,1.6855307,8.929999,0.011134495,0.09237333,0.056274634
209062.5,442887.5,500,1475.7886,53847.65,1.7465105,0.12965815,0.16653366,0.34604147,0.6074552,-0.47072685,0.09159792,-0.047760025,1.6365721,63.953804,26.230444,21.257605,3.2054255,0.00351297801888139,0.85792565,74.9407,1.7427431,8.929999,0.031370893,0.15078959,0.10146017
209062.5,443912.5,500,1493.423,48958.613,1.0770795,0.093252614,0.15836148,0.3646771,0.23689114,-0.46414047,0.04407214,-0.07514943,0.9312217,61.255093,48.532093,44.467236,8.272712,0.00914349954888143,0.3316674,74.51729,1.0732459,8.93,0.08165146,0.18604386,0.16191097
209062.5,444962.5,500,1314.8378,49415.465,1.2263004,0.11417457,0.13717149,0.36686966,0.2390213,-0.5283435,0.047502205,-0.08165003,1.0491179,60.304028,36.68081,32.207806,6.3773756,0.00420230775041752,0.53310686,74.888084,1.2248106,8.930001,0.03752661,0.19873628,0.15453967
209062.5,446012.5,500,1159.3456,49619.883,1.533965,0.122216925,0.12934212,0.36807317,0.42147768,-0.34675184,0.09032738,-0.05169274,1.3726376,59.175594,66.16935,61.611683,13.044073,0.0129222367572956,0.694014,74.23906,1.523103,8.93,0.115395576,0.21431118,0.14907704
209062.5,447037.5,500,1231.6913,44203.746,2.4464197,0.16274644,0.1459728,0.34670913,0.78513134,-0.34923175,0.075958215,-0.018376304,2.3633416,68.00236,53.574406,40.307083,3.8928297,0.0291346129664292,1.2419758,73.04707,2.4186287,8.93,0.2601721,0.09674587,0.052619223
209062.5,448087.5,500,1506.6074,33259.438,2.2191272,0.1437061,0.15523024,0.36294293,0.7481456,-0.4026361,0.103312425,-0.033023406,2.0851066,64.920456,12.589387,11.6688795,1.611371,0.0271848817366645,1.0079391,73.18491,2.1899452,8.93,0.242761,0.13809134,0.082017995
